id,name,quality
32239,Slippers of the Seacaller,4
32240,Guise of the Tidal Lurker,4
32241,Helm of Soothing Currents,4
32242,Boots of Oceanic Fury,4
32243,Pearl Inlaid Boots,4
32244,Seer's Stone,1
32245,Tide-stomper's Greaves,4
32246,"Monster - Mace, Spiked Skull",0
32247,Ring of Captured Storms,4
32248,Halberd of Desolation,4
32249,Seaspray Emerald,4
32250,Pauldrons of Abyssal Fury,4
32251,Wraps of Precise Flight,4
32252,Nether Shadow Tunic,4
32253,Legionkiller,4
32254,The Brutalizer,4
32255,Felstone Bulwark,4
32256,Waistwrap of Infinity,4
32257,Idol of the White Stag,4
32258,Naturalist's Preserving Cinch,4
32259,Bands of the Coming Storm,4
32260,Choker of Endless Nightmares,4
32261,Band of the Abyssal Lord,4
32262,Syphon of the Nathrezim,4
32263,Praetorian's Legguards,4
32264,Shoulders of the Hidden Predator,4
32265,Shadow-walker's Cord,4
32266,Ring of Deceitful Intent,4
32267,Boots of the Resilient,4
32268,Myrmidon's Treads,4
32269,Messenger of Fate,4
32270,Focused Mana Bindings,4
32271,Kilt of Immortal Nature,4
32272,"Monster - Sword, Chromatically Tempered",0
32273,Amice of Brilliant Light,4
32274,Design: Bold Crimson Spinel,4
32275,Spiritwalker Gauntlets,4
32276,Flashfire Girdle,4
32277,Design: Delicate Crimson Spinel,4
32278,Grips of Silent Justice,4
32279,The Seeker's Wristguards,4
32280,Gauntlets of Enforcement,4
32281,Design: Teardrop Crimson Spinel,4
32282,Design: Runed Crimson Spinel,4
32283,Design: Bright Crimson Spinel,4
32284,Design: Subtle Crimson Spinel,4
32285,Design: Flashing Crimson Spinel,4
32286,Design: Solid Empyrean Sapphire,4
32287,Design: Sparkling Empyrean Sapphire,4
32288,Design: Lustrous Empyrean Sapphire,4
32289,Design: Stormy Empyrean Sapphire,4
32290,Design: Brilliant Lionseye,4
32291,Design: Smooth Lionseye,4
32292,Design: Rigid Lionseye,4
32293,Design: Gleaming Lionseye,4
32294,Design: Thick Lionseye,4
32295,Design: Mystic Lionseye,4
32296,Design: Great Lionseye,4
32297,Design: Sovereign Shadowsong Amethyst,4
32298,Design: Shifting Shadowsong Amethyst,4
32299,Design: Balanced Shadowsong Amethyst,4
32300,Design: Infused Shadowsong Amethyst,4
32301,Design: Glowing Shadowsong Amethyst,4
32302,Design: Royal Shadowsong Amethyst,4
32303,Design: Inscribed Pyrestone,4
32304,Design: Potent Pyrestone,4
32305,Design: Luminous Pyrestone,4
32306,Design: Glinting Pyrestone,4
32307,Design: Veiled Pyrestone,4
32308,Design: Wicked Pyrestone,4
32309,Design: Enduring Seaspray Emerald,4
32310,Design: Radiant Seaspray Emerald,4
32311,Design: Dazzling Seaspray Emerald,4
32312,Design: Jagged Seaspray Emerald,4
32313,Raven Stone,1
32314,Green Riding Nether Ray,4
32315,Cenarion Sparrowhawk Whistle,1
32316,Purple Riding Nether Ray,4
32317,Red Riding Nether Ray,4
32318,Silver Riding Nether Ray,4
32319,Blue Riding Nether Ray,4
32320,Captive Sparrowhawk,1
32321,Sparrowhawk Net,1
32322,"Monster - Crystal Offhand, Blood Elf - Green",0
32323,Shadowmoon Destroyer's Drape,4
32324,Insidious Bands,4
32325,Rifle of the Stoic Guardian,4
32326,Twisted Blades of Zarak,4
32327,Robe of the Shadow Council,4
32328,Botanist's Gloves of Growth,4
32329,Cowl of Benevolence,4
32330,Totem of Ancestral Guidance,4
32331,Cloak of the Illidari Council,4
32332,Torch of the Damned,4
32333,Girdle of Stability,4
32334,Vest of Mounting Assault,4
32335,Unstoppable Aggressor's Ring,4
32336,Black Bow of the Betrayer,4
32337,Shroud of Forgiveness,4
32338,Blood-cursed Shoulderpads,4
32339,Belt of Primal Majesty,4
32340,Garments of Temperance,4
32341,Leggings of Divine Retribution,4
32342,Girdle of Mighty Resolve,4
32343,Wand of Prismatic Focus,4
32344,Staff of Immaculate Recovery,4
32345,Dreadboots of the Legion,4
32346,Boneweave Girdle,4
32347,Grips of Damnation,4
32348,Soul Cleaver,4
32349,Translucent Spellthread Necklace,4
32350,Touch of Inspiration,4
32351,Elunite Empowered Bracers,4
32352,Naturewarden's Treads,4
32353,Gloves of Unfailing Faith,4
32354,Crown of Empowered Fate,4
32355,Essence of the Eagle,1
32356,Essence of the Hawk,1
32357,Essence of the Falcon,1
32358,Vim'gol's Vile Grimoire,1
32359,Arthorn's Package,1
32360,"Monster - Staff, Hellfire D01",0
32361,Blind-Seers Icon,4
32362,Pendant of Titans,4
32363,Naaru-Blessed Life Rod,4
32364,Southfury Moonstone,1
32365,Heartshatter Breastplate,4
32366,Shadowmaster's Boots,4
32367,Leggings of Devastation,4
32368,Tome of the Lightbringer,4
32369,Blade of Savagery,4
32370,Nadina's Pendant of Purity,4
32371,"Monster - Polearm, Epic D - Glow",3
32372,Blade's Edge Test Shard,1
32373,Helm of the Illidari Shatterer,4
32374,"Zhar'doom, Greatstaff of the Devourer",4
32375,Bulwark of Azzinoth,4
32376,Forest Prowler's Helm,4
32377,Mantle of Darkness,4
32378,Silver Star,2
32379,Grulloc's Dragon Skull,1
32380,Maggoc's Treasure Chest,1
32381,Schematic: Fused Wiring,1
32382,Slaag's Standard,1
32383,Skulloc's Soul,1
32384,"Monster - Sword, 1H - Blackwing A02",4
32385,Magtheridon's Head,4
32386,Magtheridon's Head,4
32387,Idol of the Raven Goddess,3
32388,Shadow Dust,1
32389,Soulguard Leggings,4
32390,Soulguard Girdle,4
32391,Soulguard Slippers,4
32392,Soulguard Bracers,4
32393,Redeemed Soul Cinch,4
32394,Redeemed Soul Moccasins,4
32395,Redeemed Soul Wristguards,4
32396,Redeemed Soul Legguards,4
32397,Waistguard of Shackled Souls,4
32398,Boots of Shackled Souls,4
32399,Bracers of Shackled Souls,4
32400,Greaves of Shackled Souls,4
32401,Shadesteel Girdle,4
32402,Shadesteel Sabots,4
32403,Shadesteel Bracers,4
32404,Shadesteel Greaves,4
32405,Verdant Sphere,4
32406,Skyguard Blasting Charges,1
32407,Creature - Maiev's Glaive,3
32408,Naj'entus Spine,1
32409,Relentless Earthstorm Diamond,3
32410,Thundering Skyfire Diamond,3
32411,Design: Thundering Skyfire Diamond,3
32412,Design: Relentless Earthstorm Diamond,3
32413,Frost Grenade,1
32414,Tom's Legs A,4
32415,Tom's Legs B,4
32416,Tom's Legs C,4
32417,Tom's Legs 1,4
32418,Tom's Legs 2,4
32419,Tom's Legs 3,4
32420,Night's End,4
32421,Tom's Axe A,4
32422,Tom's Axe B,4
32423,Icy Blasting Primers,1
32424,Blade's Edge Ogre Brew,1
32425,"Monster - Sword, 1H Maiev's Blade",0
32426,Testing Darkrune,1
32427,Netherwing Crystal,1
32428,Heart of Darkness,3
32429,Pattern: Boots of Shackled Souls,1
32430,Pattern: Bracers of Shackled Souls,1
32431,Pattern: Greaves of Shackled Souls,1
32432,Pattern: Waistguard of Shackled Souls,1
32433,Pattern: Redeemed Soul Moccasins,1
32434,Pattern: Redeemed Soul Wristguards,1
32435,Pattern: Redeemed Soul Legguards,1
32436,Pattern: Redeemed Soul Cinch,1
32437,Pattern: Soulguard Slippers,1
32438,Pattern: Soulguard Bracers,1
32439,Pattern: Soulguard Leggings,1
32440,Pattern: Soulguard Girdle,1
32441,Plans: Shadesteel Sabots,1
32442,Plans: Shadesteel Bracers,1
32443,Plans: Shadesteel Greaves,1
32444,Plans: Shadesteel Girdle,1
32445,Skyguard Tabard,1
32446,Elixir of Shadows,1
32447,Pattern: Night's End,1
32448,"Monster - Trident, Ornate (Electrified)",0
32449,Essence-Infused Moonstone,1
32450,Gladiator's Gavel,4
32451,Gladiator's Salvation,4
32452,Gladiator's Reprieve,4
32453,Star's Tears,1
32454,Arthorn's Research,1
32455,Star's Lament,1
32456,Skyguard Bombs,1
32457,Arakkoa Fetish,1
32458,Ashes of Al'ar,4
32459,Time-Phased Phylactery,1
32460,"Monster - Sword, 2H Crystal Blue (Blue Flame)",0
32461,Furious Gizmatic Goggles,4
32462,Morthis' Materials,1
32463,"Monster - Sword, Crystal Mace (Blue)",0
32464,Nethercite Ore,1
32465,Fortune Coin,3
32466,Bland Blade,4
32467,Vim'gol's Grimoire,1
32468,Netherdust Pollen,1
32469,Illidari Service Papers,1
32470,Nethermine Flayer Hide,1
32471,Shard of Azzinoth,4
32472,Justicebringer 2000 Specs,4
32473,Tankatronic Goggles,4
32474,Surestrike Goggles v2.0,4
32475,Living Replicator Specs,4
32476,Gadgetstorm Goggles,4
32477,Monster - Silithid Claw,0
32478,Deathblow X11 Goggles,4
32479,Wonderheal XT40 Shades,4
32480,Magnified Moon Specs,4
32481,Charm of Swift Flight,3
32482,Touch of Victory,4
32483,The Skull of Gul'dan,4
32484,"Monster - Sword, Crystal (Blue)",0
32485,Ashtongue Talisman of Valor,4
32486,Ashtongue Talisman of Equilibrium,4
32487,Ashtongue Talisman of Swiftness,4
32488,Ashtongue Talisman of Insight,4
32489,Ashtongue Talisman of Zeal,4
32490,Ashtongue Talisman of Acumen,4
32491,Ashtongue Talisman of Vision,4
32492,Ashtongue Talisman of Lethality,4
32493,Ashtongue Talisman of Shadows,4
32494,Destruction Holo-gogs,4
32495,Powerheal 4000 Lens,4
32496,Memento of Tyrande,4
32497,Stormrage Signet Ring,4
32498,Fortune Coin,3
32499,"Monster - Mace2H, Ogri'la Hammer",0
32500,Crystal Spire of Karabor,4
32501,Shadowmoon Insignia,4
32502,Fel Gland,1
32503,Yarzill's Mutton,1
32504,Monster - Silithid Claw (Offhand),0
32505,Madness of the Betrayer,4
32506,Netherwing Egg,2
32507,"Monster - Polearm, Teron Gorefiend (Black Temple)",0
32508,Necklace of the Deep,3
32509,Netherwing Relic,1
32510,Softstep Boots of Tracking,4
32512,Girdle of Lordaeron's Fallen,4
32513,Wristbands of Divine Influence,4
32514,Skettis Band,3
32515,Wristguards of Determination,4
32516,Wraps of Purification,4
32517,The Wavemender's Mantle,4
32518,Veil of Turning Leaves,4
32519,Belt of Divine Guidance,4
32520,Manaforged Sphere,3
32521,Faceplate of the Impenetrable,4
32522,Demonic Bulwark,3
32523,Ishaal's Almanac,1
32524,Shroud of the Highborne,4
32525,Cowl of the Illidari High Lord,4
32526,Band of Devastation,4
32527,Ring of Ancient Knowledge,4
32528,Blessed Band of Karabor,4
32529,Heretic's Gauntlets,3
32530,"Monster - Polearm, Blood Elf D01 (Purple Glow)",0
32531,Gezzarak's Fang,3
32532,Windrager's Coils,3
32533,Karrog's Shard,3
32534,Brooch of the Immortal King,3
32535,Gift of the Talonpriests,3
32536,Terokk's Gavel,3
32537,Terokk's Gavel,3
32538,Skywitch's Drape,3
32539,Skyguard's Drape,3
32540,Terokk's Might,4
32541,Terokk's Wisdom,4
32542,Imp in a Ball,3
32543,Tier 5 Druid Test Gear,1
32544,Tier 5 Druid Test Gear Box 2,1
32545,Tier 5 Hunter Test Gear,1
32546,Tier 5 Hunter Test Gear Box 2,1
32547,Tier 5 Mage Test Gear,1
32548,Tier 5 Mage Test Gear Box 2,1
32549,Tier 5 Paladin Test Gear,1
32550,Tier 5 Paladin Test Gear Box 2,1
32551,Tier 5 Priest Test Gear,1
32552,Tier 5 Priest Test Gear Box 2,1
32553,Tier 5 Rogue Test Gear,1
32554,Tier 5 Rogue Test Gear Box 2,1
32555,Tier 5 Shaman Test Gear,1
32556,Tier 5 Shaman Test Gear Box 2,1
32557,Tier 5 Warlock Test Gear,1
32558,Tier 5 Warlock Test Gear Box 2,1
32559,Tier 5 Warrior Test Gear,1
32560,Tier 5 Warrior Test Gear Box 2,1
32561,Tier 5 Arrow Box,1
32562,"Monster - Dagger, Curved Bone Bloody (Black Glow)",0
32563,Grilled Picnic Treat,0
32564,Ishaal's Almanac,1
32565,"Monster - Axe, 2H Large Double Bladed (Black Glow)",0
32566,Picnic Basket,3
32567,Aether Ray Eye,1
32568,Swiftsteel Bracers,4
32569,Apexis Shard,1
32570,Swiftsteel Shoulders,4
32571,Dawnsteel Bracers,4
32572,Apexis Crystal,3
32573,Dawnsteel Shoulders,4
32574,Bindings of Lightning Reflexes,4
32575,Shoulders of Lightning Reflexes,4
32576,Depleted Crystal Focus,1
32577,Living Earth Bindings,4
32578,Charged Crystal Focus,1
32579,Living Earth Shoulders,4
32580,Swiftstrike Bracers,4
32581,Swiftstrike Shoulders,4
32582,Bracers of Renewed Life,4
32583,Shoulderpads of Renewed Life,4
32584,Swiftheal Wraps,4
32585,Swiftheal Mantle,4
32586,Bracers of Nimble Thought,4
32587,Mantle of Nimble Thought,4
32588,Banana Charm,3
32589,Hellfire-Encased Pendant,4
32590,Nethervoid Cloak,4
32591,Choker of Serrated Blades,4
32592,Chestguard of Relentless Storms,4
32593,Treads of the Den Mother,4
32594,Ogrela Test Tunic,2
32595,Ogrela Reagent Dust,1
32596,Unstable Flask of the Elder,1
32597,Unstable Flask of the Soldier,1
32598,Unstable Flask of the Beast,1
32599,Unstable Flask of the Bandit,1
32600,Unstable Flask of the Physician,1
32601,Unstable Flask of the Sorcerer,1
32602,Crystalforged Darkrune,1
32603,"Monster - Black Temple - Sword, 2H - Shadowmoon Champion",0
32604,"Monster - Black Temple - Axe, 1H - Shadowmoon Reaver",0
32605,"Monster - Black Temple - Staff, 2H - Shadowmoon Blood Mage",0
32606,Girdle of the Lightbearer,4
32607,"Monster - Black Temple - Staff, 2H - Shadowmoon Deathshaper",0
32608,Pillager's Gauntlets,4
32609,Boots of the Divine Light,4
32610,"Monster - Staff, Ornate Jeweled Staff - Blue Low Blue Glow",0
32611,"Monster - Black Temple - Hammer, 1H - Shadowmoon Grunt",0
32612,"Monster - Black Temple - Axe, 2H - Shadowmoon Houndmaster",0
32613,"Monster - Black Temple - Bow, 2H - Shadowmoon Houndmaster",0
32614,"Monster - Black Temple - Sword, 2H - Shadowmoon Weapon Master",0
32615,"Monster - Black Temple - Sword, 1H - Shadowmoon Soldier",0
32616,Egbert's Egg,3
32617,Sleepy Willy,3
32618,[DEPRECATED]Crystalforged Darkrune,1
32619,Preserved Fruit,1
32620,Time-Lost Scroll,1
32621,Partially Digested Hand,1
32622,Elekk Training Collar,3
32623,Bossi's Spare Parts,1
32624,Large Iron Metamorphosis Geode,1
32625,Small Iron Metamorphosis Geode,1
32626,Large Copper Metamorphosis Geode,1
32627,Small Copper Metamorphosis Geode,1
32628,Large Silver Metamorphosis Geode,1
32629,Large Gold Metamorphosis Geode,1
32630,Small Gold Metamorphosis Geode,1
32631,Small Silver Metamorphosis Geode,1
32632,"Monster - Glavie, Illidan - Black Temple (Right Hand)",0
32633,"Monster - Glavie, Illidan - Black Temple (Left Hand)",0
32634,Unstable Amethyst,3
32635,Unstable Peridot,3
32636,Unstable Sapphire,3
32637,Unstable Citrine,3
32638,Unstable Topaz,3
32639,Unstable Talasite,3
32640,Potent Unstable Diamond,3
32641,Imbued Unstable Diamond,3
32642,Raw Darkrune,1
32643,Darkrune,1
32644,"Monster - Staff, 1H - Chief Overseer Mudlump",0
32645,Crystalline Crossbow,4
32646,Medallion of Karabor,1
32647,Shard-bound Bracers,4
32648,Vortex Walking Boots,4
32649,Medallion of Karabor,4
32650,Cerulean Crystal Rod,3
32651,Crystal Orb of Enlightenment,4
32652,Ogri'la Aegis,3
32653,Apexis Cloak,3
32654,Crystalforged Trinket,3
32655,Crystalweave Bracers,4
32656,Crystalhide Handwraps,4
32657,Arthorn's Sparrowhawk Whistle,1
32658,Badge of Tenacity,3
32659,Crystal-Infused Shiv,3
32660,Crystalforged Sword,3
32661,Apexis Crystal Mace,3
32662,Flaming Quartz Staff,3
32663,Apexis Cleaver,3
32664,Dreamcrystal Band,3
32665,Crystalweave Cape,3
32666,Hardened Hide of Tyrantus,1
32667,Bash Ale,1
32668,Dos Ogris,1
32670,Depleted Two-Handed Axe,3
32671,Depleted Mace,3
32672,Depleted Badge,3
32673,Depleted Dagger,3
32674,Depleted Sword,3
32675,Depleted Mail Gauntlets,4
32676,Depleted Cloth Bracers,4
32677,Depleted Cloak,3
32678,Depleted Ring,3
32679,Depleted Staff,3
32680,Booterang,1
32681,Onyx Scale of Rivendark,3
32682,Obsidia Scale,3
32683,Jet Scale of Furywing,3
32684,Insidion's Ebony Scale,3
32685,Ogri'la Chicken Fingers,1
32686,Mingo's Fortune Giblets,1
32687,Hazzik's Package,1
32688,Bloodstained Fortune,1
32689,Bloodstained Fortune,1
32690,Bloodstained Fortune,1
32691,Bloodstained Fortune,1
32692,Bloodstained Fortune,1
32693,Bloodstained Fortune,1
32694,Overseer's Badge,2
32695,Captain's Badge,3
32696,Banishing Crystal,1
32697,Apexis Guardian's Head,1
32698,Wrangling Rope,1
32699,"Monster - Axe, 2H Draenei B01 Green (Green Glow)",0
32700,Bloodstained Fortune,1
32701,Bloodstained Fortune,1
32702,Bloodstained Fortune,1
32703,Bloodstained Fortune,1
32704,Bloodstained Fortune,1
32705,Bloodstained Fortune,1
32706,Bloodstained Fortune,1
32707,Bloodstained Fortune,1
32708,Bloodstained Fortune,1
32709,Bloodstained Fortune,1
32710,Bloodstained Fortune,1
32711,Bloodstained Fortune,1
32712,Bloodstained Fortune,1
32713,Bloodstained Fortune,1
32714,Splintered Spider Fang,0
32715,Akkarai's Talons,2
32716,Gezzarak's Claws,2
32717,Karrog's Spine,2
32718,Vakkiz's Scale,2
32720,Time-Lost Offering,1
32721,Skyguard Rations,1
32722,Enriched Terocone Juice,1
32723,Nethermine Cargo,1
32724,Sludge-covered Object,1
32725,Murkblood Miner's Pick,0
32726,Murkblood Escape Plans,1
32727,Vial of Tears,0
32728,Sludge,0
32729,"Monster - Polearm, Epic D 05",3
32730,"Monster - Bow, Outland Raid D04",0
32731,"Monster - Dagger, Naxxramas",0
32732,Dragon Teeth,1
32733,Fel Whip,1
32734,Hand of the Overseer,1
32735,Radiant Spencerite,4
32736,Plans: Swiftsteel Bracers,4
32737,Plans: Swiftsteel Shoulders,4
32738,Plans: Dawnsteel Bracers,4
32739,Plans: Dawnsteel Shoulders,4
32740,Monster - Dagger (Maiev),0
32741,Shabby Arakkoa Disguise,1
32742,Adversarial Bloodlines,1
32743,Monster - Axe -Doomguard Punisher,3
32744,Pattern: Bracers of Renewed Life,4
32745,Pattern: Shoulderpads of Renewed Life,4
32746,Pattern: Swiftstrike Bracers,4
32747,Pattern: Swiftstrike Shoulders,4
32748,Pattern: Bindings of Lightning Reflexes,4
32749,Pattern: Shoulders of Lightning Reflexes,4
32750,Pattern: Living Earth Bindings,4
32751,Pattern: Living Earth Shoulders,4
32752,Pattern: Swiftheal Wraps,4
32753,Pattern: Swiftheal Mantle,4
32754,Pattern: Bracers of Nimble Thought,4
32755,Pattern: Mantle of Nimble Thought,4
32756,Gyro-Balanced Khorium Destroyer,4
32757,Blessed Medallion of Karabor,4
32758,Brute Cologne,1
32759,Accelerator Module,1
32760,The Macho Gnome's Arrow,4
32761,The Sarge's Bullet,4
32762,Rulkster's Brain Juice,1
32763,Rulkster's Secret Sauce,1
32764,Flaskataur's Celestial Brew,1
32765,Flaskataur's Tears,1
32766,Flaskataur's Flask of Flaskocity,1
32767,Flaskataur's Flask of Pretty Good Power,1
32768,Reins of the Raven Lord,4
32769,Belt of the Raven Lord,3
32770,Skyguard Silver Cross,4
32771,Airman's Ribbon of Gallantry,4
32772,Brilliant Pearl Band,3
32773,Bash'ir's Skeleton Key,2
32774,The Black Pearl,3
32775,Deepdiving Pearl,1
32776,Crown of the Sea Witch,3
32777,Kronk's Grab Bag,1
32778,Boots of Righteous Fortitude,3
32779,Band of Frigid Elements,3
32780,The Boomstick,3
32781,Talon of Anzu,3
32782,Time-Lost Figurine,3
32783,Blue Ogre Brew,1
32784,Red Ogre Brew,1
32785,Veteran's Chain Sabatons,4
32786,Veteran's Dragonhide Boots,4
32787,Veteran's Dreadweave Stalkers,4
32788,Veteran's Kodohide Boots,4
32789,Veteran's Lamellar Greaves,4
32790,Veteran's Leather Boots,4
32791,Veteran's Linked Sabatons,4
32792,Veteran's Mail Sabatons,4
32793,Veteran's Plate Greaves,4
32794,Veteran's Scaled Greaves,4
32795,Veteran's Silk Footguards,4
32796,Veteran's Wyrmhide Boots,4
32797,Veteran's Chain Girdle,4
32798,Veteran's Dragonhide Belt,4
32799,Veteran's Dreadweave Belt,4
32800,Veteran's Kodohide Belt,4
32801,Veteran's Lamellar Belt,4
32802,Veteran's Leather Belt,4
32803,Veteran's Linked Girdle,4
32804,Veteran's Mail Girdle,4
32805,Veteran's Plate Belt,4
32806,Veteran's Scaled Belt,4
32807,Veteran's Silk Belt,4
32808,Veteran's Wyrmhide Belt,4
32809,Veteran's Chain Bracers,4
32810,Veteran's Dragonhide Bracers,4
32811,Veteran's Dreadweave Cuffs,4
32812,Veteran's Kodohide Bracers,4
32813,Veteran's Lamellar Bracers,4
32814,Veteran's Leather Bracers,4
32816,Veteran's Linked Bracers,4
32817,Veteran's Mail Bracers,4
32818,Veteran's Plate Bracers,4
32819,Veteran's Scaled Bracers,4
32820,Veteran's Silk Cuffs,4
32821,Veteran's Wyrmhide Bracers,4
32822,Flawless Arcane Essence,1
32823,Illidari Lord Balthas' Instructions,0
32824,Tigole's Trashbringer,6
32825,Soul Cannon,1
32826,"Monster - Bow, Scryer (Uber)",0
32827,"Monster - Bow, Scryer (Hobb)",0
32828,Ogri'la Tabard,1
32829,Windcharger's Lance,3
32830,Severin's Cane,3
32831,Jeweled Rod,3
32832,Scout's Throwing Knives,3
32833,Purified Jaggal Pearl,2
32834,Nether Ray Cage,1
32835,Ogri'la Care Package,1
32836,Purified Shadow Pearl,3
32837,Warglaive of Azzinoth,5
32838,Warglaive of Azzinoth,5
32839,Cauldron of Major Arcane Protection,1
32840,Major Arcane Protection Potion,1
32841,"Monster - Dagger, Fang of Vashj",0
32842,Dragonmaw Flare Gun,1
32843,Scryer Medals,1
32844,Major Nature Protection Potion,1
32845,Major Shadow Protection Potion,1
32846,Major Fire Protection Potion,1
32847,Major Frost Protection Potion,1
32848,Explosives Package,1
32849,Cauldron of Major Fire Protection,1
32850,Cauldron of Major Frost Protection,1
32851,Cauldron of Major Nature Protection,1
32852,Cauldron of Major Shadow Protection,1
32853,Aldor Medals,1
32854,Hammer of Righteous Might,4
32856,"Monster - Dagger, Blood Elf B02 Red",0
32857,Reins of the Onyx Netherwing Drake,4
32858,Reins of the Azure Netherwing Drake,4
32859,Reins of the Cobalt Netherwing Drake,4
